country,country_code,sector,subsector,btype,bage,topic,feature,type,detail,estimated,value,unit,source,,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1970 - 1979,ENERGY,Useful energy demand,Domestic hot water  [kWh/m² year],,0,2.2170688139766,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1970 - 1979,ENERGY,Final energy consumption,Space heating [kWh/m² year],,0,177.159158021502,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1970 - 1979,ENERGY,Final energy consumption,Space cooling [kWh/m² year],,0,14.9364579016665,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1970 - 1979,ENERGY,Final energy consumption,Domestic hot water [kWh/m² year],,0,3.3256032209649,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1970 - 1979,ENERGY,Total useful energy demand,Space heating+Domestic hot water [TWh/year],,0,0.040311390741097,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1970 - 1979,ENERGY,Total useful energy demand,Space cooling [TWh/year],,0,0.002213718847008,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1970 - 1979,ENERGY,Total final energy consumption,Space heating+Domestic hot water [TWh/year],,0,0.056505358031712,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1970 - 1979,ENERGY,Total final energy consumption,Space cooling [TWh/year],,0,0.000730527219513,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1980 - 1989,BUILDING,Area,Constructed area [Mm²],,0,0.110497237569061,Mm²,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1980 - 1989,BUILDING,Area,Heated area [Mm²],,0,0.110497237569061,Mm²,S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1980 - 1989,BUILDING,Area,Cooled area [Mm²],,0,0.041055,Mm²,,,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1980 - 1989,BUILDING,Area,Number of dwellings/units [Mil.],,1,0.001096153846154,1e6 dimensionless,Own calculations,,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1980 - 1989,BUILDING,Area,Number of buildings [Mil.],,0,0.001096153846154,1e6 dimensionless,Own calculations,,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1980 - 1989,BUILDING,Tenure/ownership status and distribution,Owner occupied -  dwellings/units  [Mil.],,0,0.000524290384615,1e6 dimensionless,Own calculations,,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1980 - 1989,BUILDING,Tenure/ownership status and distribution,Private rented  -  dwellings/units [Mil.],,0,0.000571863461538,1e6 dimensionless,Own calculations,,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1980 - 1989,BUILDING,Occupancy,Occupied [Mil.],,1,0.000914192307692,1e6 dimensionless,Own calculations,,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1980 - 1989,BUILDING,Occupancy,Vacant [Mil.],,1,0.000181961538462,1e6 dimensionless,Own calculations,,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1980 - 1989,BUILDING,Construction features (U-values),Walls,,1,1.45,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1980 - 1989,BUILDING,Construction features (U-values),Windows ,,1,2.475,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1980 - 1989,BUILDING,Construction features (U-values),Roof ,,1,1.17,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1980 - 1989,BUILDING,Construction features (U-values),Floor,,1,1.1,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1980 - 1989,ENERGY,Useful energy demand,Space heating [kWh/m² year],,1,124.21412279576,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1980 - 1989,ENERGY,Useful energy demand,Space cooling [kWh/m² year],,1,40.0568643726512,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1980 - 1989,ENERGY,Useful energy demand,Domestic hot water  [kWh/m² year],,0,2.2170688139766,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1980 - 1989,ENERGY,Final energy consumption,Space heating [kWh/m² year],,0,173.899771914064,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1980 - 1989,ENERGY,Final energy consumption,Space cooling [kWh/m² year],,0,13.2187652429749,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1980 - 1989,ENERGY,Final energy consumption,Domestic hot water [kWh/m² year],,0,3.3256032209649,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1980 - 1989,ENERGY,Total useful energy demand,Space heating+Domestic hot water [TWh/year],,0,0.013970297415441,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1980 - 1989,ENERGY,Total useful energy demand,Space cooling [TWh/year],,0,0.001644534566819,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1980 - 1989,ENERGY,Total final energy consumption,Space heating+Domestic hot water [TWh/year],,0,0.019582914379561,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1980 - 1989,ENERGY,Total final energy consumption,Space cooling [TWh/year],,0,0.00054269640705,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1990 - 1999,BUILDING,Area,Constructed area [Mm²],,0,0.027624309392265,Mm²,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1990 - 1999,BUILDING,Area,Heated area [Mm²],,0,0.027624309392265,Mm²,S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1990 - 1999,BUILDING,Area,Cooled area [Mm²],,0,0.037842,Mm²,,,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1990 - 1999,BUILDING,Area,Number of dwellings/units [Mil.],,1,0.000274038461538,1e6 dimensionless,Own calculations,,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1990 - 1999,BUILDING,Area,Number of buildings [Mil.],,0,0.000274038461538,1e6 dimensionless,Own calculations,,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1990 - 1999,BUILDING,Tenure/ownership status and distribution,Owner occupied -  dwellings/units  [Mil.],,0,0.000131072596154,1e6 dimensionless,Own calculations,,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1990 - 1999,BUILDING,Tenure/ownership status and distribution,Private rented  -  dwellings/units [Mil.],,0,0.000142965865385,1e6 dimensionless,Own calculations,,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1990 - 1999,BUILDING,Occupancy,Occupied [Mil.],,1,0.000228548076923,1e6 dimensionless,Own calculations,,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1990 - 1999,BUILDING,Occupancy,Vacant [Mil.],,1,4.54903846153846E-05,1e6 dimensionless,Own calculations,,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1990 - 1999,BUILDING,Construction features (U-values),Walls,,1,1.4,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1990 - 1999,BUILDING,Construction features (U-values),Windows ,,1,2.4,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1990 - 1999,BUILDING,Construction features (U-values),Roof ,,1,1.1,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1990 - 1999,BUILDING,Construction features (U-values),Floor,,1,1.05,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1990 - 1999,ENERGY,Useful energy demand,Space heating [kWh/m² year],,1,119.55785692799,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1990 - 1999,ENERGY,Useful energy demand,Space cooling [kWh/m² year],,0,34.8517351038886,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1990 - 1999,ENERGY,Useful energy demand,Domestic hot water  [kWh/m² year],,0,2.2170688139766,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1990 - 1999,ENERGY,Final energy consumption,Space heating [kWh/m² year],,0,167.380999699186,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1990 - 1999,ENERGY,Final energy consumption,Space cooling [kWh/m² year],,0,11.5010725842832,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1990 - 1999,ENERGY,Final energy consumption,Domestic hot water [kWh/m² year],,0,3.3256032209649,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1990 - 1999,ENERGY,Total useful energy demand,Space heating+Domestic hot water [TWh/year],,0,0.003363948224916,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1990 - 1999,ENERGY,Total useful energy demand,Space cooling [TWh/year],,0,0.001318859359801,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1990 - 1999,ENERGY,Total final energy consumption,Space heating+Domestic hot water [TWh/year],,0,0.004715652014369,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,1990 - 1999,ENERGY,Total final energy consumption,Space cooling [TWh/year],,0,0.000435223588734,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,2000 - 2010,BUILDING,Area,Constructed area [Mm²],,0,1.05893186003683,Mm²,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Romania,ro,Service sector,Hotels and Restaurants,Hotels and Restaurants,2000 - 2010,BUILDING,Area,Heated area [Mm²],,0,1.05893186003683,Mm²,S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,,
